"","chrom","ind","taxa","site","subsp","cutoff0.9","weighted","ind2","Tag","lat","lon","ele","distance2hetero","id","replicate","uniqueID","fl_1_open","fl_1_anthers","fl_1_stigma","fl_1_protandry","fl_1_herkogamy","fl_2_open","fl_2_anthers","fl_2_stigma","fl_2_protandry","fl_2_herkogamy","node","date_flowered","avg_protandry","avg_herkogamy","notes","date_flowered_std","mean_petal_area_sq_cm","number_petals_measured","petal_color"
"120","whole_genome","SAW-1068x","SAW_x","SAW","X",0.0734456615297544,0.121179666861772,"1068","SAW-1068-X",35.679721,-118.474993,947.452393,104.301783197156,1068,"N","SAW-1068","1/8/20","1/9/20","na",NA,NA,"na","na","na",NA,NA,NA,"1/8/20",NA,NA,NA,18,NA,NA,NA
"121","whole_genome","SAW-1069x","SAW_x","SAW","X",0.0698387411032538,0.11557767482918,"1069","SAW-1069-X",35.679674,-118.474921,945.498901,100.383996750011,1069,"N","SAW-1069","1/21/20","1/22/20","1/26/20",4,5,"1/22/20","1/23/20","1/27/20",4,3,24,"1/21/20",4,4,NA,31,0.95043,2,"pink"
"122","whole_genome","SAW-106p","SAW_p","SAW","P",0.00707771755054204,0.0178617157647224,"106","SAW-106-P",35.679068,-118.473629,901.925049,9.46158958980723,106,"N","SAW-106","1/9/20","1/9/20","1/9/20",0,1,"na","na","na",NA,NA,28,"1/9/20",0,1,NA,19,0.153,1,"white"
"123","whole_genome","SAW-1070x","SAW_x","SAW","X",0.0725867356279751,0.113366741255551,"1070","SAW-1070-X",35.679692,-118.474851,942.881409,93.8671311277294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","whole_genome","SAW-107p","SAW_p","SAW","P",0.0081150917718027,0.0198929773324229,"107","SAW-107-P",35.679014,-118.473596,903.411804,3.72053184653273,107,"N","SAW-107","12/29/19","12/30/19","12/30/19",0,0,"12/31/19","12/31/19","12/31/19",0,0,27,"12/29/19",0,0,NA,8,0.21448,1,"pink"
"125","whole_genome","SAW-108x","SAW_x","SAW","X",0.0692711231221683,0.11920161068432,"108","SAW-108-X",35.678993,-118.473563,903.160889,6.43640557544431,108,"N","SAW-108","1/19/20","1/20/20","1/23/20",3,4.5,"1/20/20","1/21/20","1/23/20",2,5,26,"1/19/20",2.5,4.75,NA,29,1.21059,2,"pink"
"126","whole_genome","SAW-109p","SAW_p","SAW","P",0.00767232804037874,0.019410694490555,"109","SAW-109-P",35.679018,-118.473643,904.383057,5.54698415934224,109,"N","SAW-109","12/31/19","12/31/19","12/31/19",0,NA,"1/1/20","1/1/20","1/1/20",0,2,23.5,"12/31/19",0,2,NA,10,0.3695,2,"pink"
"127","whole_genome","SAW-10p","SAW_p","SAW","P",0.00702512460958734,0.0182607233102193,"10","SAW-10-P",35.681158,-118.473564,891.021484,138.991275501579,10,"N","SAW-10","1/2/20","1/2/20","1/3/20",1,NA,"1/3/20","1/3/20","1/3/20",0,0,32,"1/2/20",0.5,0,NA,12,0.181,1,"white"
"128","whole_genome","SAW-110x","SAW_x","SAW","X",0.0440716736561189,0.0844919263882551,"110","SAW-110-X",35.679006,-118.47361,903.949219,2.77893672826491,110,"N","SAW-110","1/15/20","1/16/20","na",NA,NA,"na","na","na",NA,NA,19,"1/15/20",NA,NA,NA,25,NA,NA,NA
"129","whole_genome","SAW-111x","SAW_x","SAW","X",0.0763329788850068,0.121156123063291,"111","SAW-111-X",35.678962,-118.473589,906.115784,7.38142883136115,111,"N","SAW-111","1/15/20","1/16/20","1/18/20",2,4,"1/16/20","1/17/20","1/19/20",2,5,27,"1/15/20",2,4.5,NA,25,1.655565,2,"pink"
"130","whole_genome","SAW-112x","SAW_x","SAW","X",0.113354637075535,0.158058797580299,"112","SAW-112-X",35.67889,-118.473563,907.240356,13.4080385839828,112,"N","SAW-112","1/14/20","1/15/20","1/19/20",4,5,"1/16/20","1/18/20","1/20/20",2,3,20,"1/14/20",3,4,NA,24,1.3853,2,"pink"
"131","whole_genome","SAW-113p","SAW_p","SAW","P",0.00848908872791875,0.0194418594256707,"113","SAW-113-P",35.679024,-118.473642,903.277649,5.91474364026905,113,"N","SAW-113","1/1/20","1/1/20","1/1/20",0,0,"1/2/20","1/2/20","1/2/20",0,1,20,"1/1/20",0,0.5,NA,11,0.170005,2,"pink"
"132","whole_genome","SAW-114x","SAW_x","SAW","X",0.071245390070922,0.114516766246641,"114","SAW-114-X",35.678969,-118.473658,906.508667,5.72115713772827,114,"N","SAW-114","1/6/20","1/7/20","1/9/20",2,7,"1/7/20","1/8/20","1/10/20",2,8,22,"1/6/20",2,7.5,NA,16,1.268275,2,"pink"
"133","whole_genome","SAW-115p","SAW_p","SAW","P",0.00666581499968062,0.016742782802597,"115","SAW-115-P",35.679016,-118.473663,904.515625,6.38887044330881,115,"N","SAW-115","1/14/20","1/14/20","1/14/20",0,1,"1/14/20","1/14/20","1/15/20",1,2,22,"1/14/20",0.5,1.5,NA,24,0.237485,2,"pink"
"134","whole_genome","SAW-116x","SAW_x","SAW","X",0.0914632070010556,0.13510501595844,"116","SAW-116-X",35.679079,-118.47375,902.545105,8.63990023657857,116,"N","SAW-116","1/11/20","1/12/20","1/13/20",1,5,"1/13/20","1/13/20","1/15/20",2,7,24,"1/11/20",1.5,6,NA,21,1.39864,2,"pink"
"135","whole_genome","SAW-117x","SAW_x","SAW","X",0.0662124427566179,0.109548713821866,"117","SAW-117-X",35.67911,-118.473866,901.66156,16.9046180225932,117,"N","SAW-117","1/3/20","1/4/20","1/6/20",2,3,"1/4/20","1/5/20","1/6/20",1,4,19,"1/3/20",1.5,3.5,NA,13,1.43262,2,"pink"
"136","whole_genome","SAW-118x","SAW_x","SAW","X",0.056947778249934,0.100107516159088,"118","SAW-118-X",35.679104,-118.473966,902.945251,25.4502020955426,118,"N","SAW-118","1/16/20","1/17/20","na",NA,NA,"1/18/20","1/19/20","1/24/20",5,1,22,"1/16/20",5,1,NA,26,1.396985,2,"pink"
"137","whole_genome","SAW-119p","SAW_p","SAW","P",0.00650106289400381,0.0165015339023269,"119","SAW-119-P",35.679229,-118.473667,892.86853,19.9054587882504,119,"N","SAW-119","1/16/20","1/16/20","1/16/20",0,0,"1/28/20","1/28/20","1/28/20",0,0,25,"1/16/20",0,0,NA,26,0.196635,2,"pink"
"138","whole_genome","SAW-11p","SAW_p","SAW","P",0.00691250560040963,0.0168372749175032,"11","SAW-11-P",35.681159,-118.473563,891.34082,139.119879004708,11,"N","SAW-11","12/28/19","12/28/19","12/28/19",0,0,"12/28/19","12/28/19","12/28/19",0,0,23,"12/28/19",0,0,NA,7,0.135,1,"white"
"139","whole_genome","SAW-120p","SAW_p","SAW","P",0.00631480684927746,0.0164461292122062,"120","SAW-120-P",35.679222,-118.473702,893.021301,17.7047608646259,120,"N","SAW-120","1/14/20","1/14/20","1/14/20",0,2,"1/16/20","1/16/20","1/16/20",0,0,19,"1/14/20",0,1,NA,24,0.09801,2,"pink"
"140","whole_genome","SAW-121p","SAW_p","SAW","P",0.00697847271926444,0.0178455104235642,"121","SAW-121-P",35.679207,-118.473703,894.017456,16.2512955526402,121,"N","SAW-121","1/15/20","1/15/20","1/15/20",0,1,"1/15/20","1/15/20","1/15/20",0,1.5,26,"1/15/20",0,1.25,NA,25,0.183835,2,"pink"
"141","whole_genome","SAW-122p","SAW_p","SAW","P",0.00723038317825482,0.0175723503122067,"122","SAW-122-P",35.67919,-118.473698,894.600037,14.9347388417717,122,"N","SAW-122","12/31/19","12/31/19","1/1/20",1,0,"1/1/20","1/1/20","1/1/20",0,0,22,"12/31/19",0.5,0,NA,10,0.1944,2,"pink"
"142","whole_genome","SAW-123p","SAW_p","SAW","P",0.00713744898524496,0.0193159404523466,"123","SAW-123-P",35.679121,-118.473657,896.574402,11.1270385882117,123,"N","SAW-123","1/1/20","1/2/20","1/3/20",1,1,"1/3/20","1/3/20","1/3/20",0,2,16,"1/1/20",0.5,1.5,NA,11,0.22714,2,"pink"
"143","whole_genome","SAW-124p","SAW_p","SAW","P",0.00747954882918776,0.0192989237600106,"124","SAW-124-P",35.679113,-118.473702,897.984802,8.92112336648614,124,"N","SAW-124","1/6/20","1/6/20","1/8/20",2,0,"1/9/20","1/9/20","1/10/20",1,1,20,"1/6/20",1.5,0.5,NA,16,0.25861,1,"pink"
"144","whole_genome","SAW-125x","SAW_x","SAW","X",0.0759371833839919,0.116189432060343,"125","SAW-125-X",35.679073,-118.473754,901.350586,9.04579503535148,125,"N","SAW-125","1/26/20","1/27/20","1/30/20",3,4,"1/26/20","1/27/20","1/30/20",3,3,21.5,"1/26/20",3,3.5,NA,36,1.09403,2,"pink"
"145","whole_genome","SAW-126x","SAW_x","SAW","X",0.0664753170823707,0.115428108564891,"126","SAW-126-X",35.679086,-118.473934,902.400818,23.4417841741429,126,"N","SAW-126","1/9/20","1/10/20","1/12/20",2,3,"1/9/20","1/10/20","1/12/20",2,6,22.5,"1/9/20",2,4.5,NA,19,0.998415,2,"pink"
"146","whole_genome","SAW-127x","SAW_x","SAW","X",0.101303028961119,0.139209266373827,"127","SAW-127-X",35.679105,-118.473979,902.67749,26.5319834019549,127,"N","SAW-127","1/15/20","1/15/20","1/18/20",3,3,"1/16/20","1/16/20","1/20/20",4,1,23,"1/15/20",3.5,2,NA,25,1.10292,1,"pink"
"147","whole_genome","SAW-128x","SAW_x","SAW","X",0.0841107107015783,0.125604995791592,"128","SAW-128-X",35.679204,-118.474076,902.829651,33.9412684756192,128,"N","SAW-128","1/18/20","1/19/20","1/21/20",2,5,"1/19/20","1/21/20","1/24/20",3,4,24,"1/18/20",2.5,4.5,NA,28,0.799035,2,"pink"
"148","whole_genome","SAW-129x","SAW_x","SAW","X",0.0746184484156357,0.124114700830388,"129","SAW-129-X",35.67929,-118.474263,903.692688,51.6838998791656,129,"N","SAW-129","1/16/20","1/17/20","1/18/20",1,4,"1/16/20","1/17/20","1/18/20",1,6,24,"1/16/20",1,5,NA,26,1.598395,2,"pink"
"149","whole_genome","SAW-12p","SAW_p","SAW","P",0.00728568145253965,0.0183840506248967,"12","SAW-12-P",35.681116,-118.473575,891.473022,134.212491586697,12,"N","SAW-12","12/31/19","12/31/19","1/2/20",2,0,"1/3/20","1/3/20","1/3/20",0,0,25,"12/31/19",1,0,NA,10,0.143735,2,"pink"
"150","whole_genome","SAW-130x","SAW_x","SAW","X",0.0794592084097963,0.119187344101479,"130","SAW-130-X",35.67937,-118.474202,903.017334,48.8460137530102,130,"N","SAW-130","1/13/20","1/14/20","1/18/20",4,5,"1/10/20","1/15/20","1/19/20",4,6,18,"1/13/20",4,5.5,NA,23,1.995035,2,"pink"
"151","whole_genome","SAW-131x","SAW_x","SAW","X",0.0894085748178275,0.130674000345401,"131","SAW-131-X",35.679531,-118.473959,901.44812,41.07906934163,131,"N","SAW-131","2/1/20","2/2/20","2/3/20",1,0.5,"2/2/20","2/3/20","2/5/20",2,1,16,"2/1/20",1.5,0.75,NA,42,1.18607,2,"pink"
"152","whole_genome","SAW-132x","SAW_x","SAW","X",0.0529391986550855,0.0940088098677672,"132","SAW-132-X",35.679583,-118.474067,900.952454,44.8227155214439,132,"N","SAW-132","1/9/20","1/10/20","1/13/20",3,2,"1/11/20","1/12/20","1/14/20",2,4,27,"1/9/20",2.5,3,NA,19,1.240775,2,"pink"
"153","whole_genome","SAW-133x","SAW_x","SAW","X",0.0742915270728984,0.113825711955233,"133","SAW-133-X",35.679714,-118.474119,901.943665,45.679016981732,133,"N","SAW-133","1/3/20","1/4/20","1/6/20",2,4,"1/3/20","1/4/20","1/6/20",2,3,21,"1/3/20",2,3.5,NA,13,1.43586,2,"pink"
"154","whole_genome","SAW-134x","SAW_x","SAW","X",0.0901575670442556,0.13598724914278,"134","SAW-134-X",35.67979,-118.473949,899.090759,39.3707925218064,134,"N","SAW-134","1/8/20","1/9/20","1/11/20",2,5,"1/9/20","1/10/20","1/11/20",1,3,18,"1/8/20",1.5,4,NA,18,1.629045,2,"pink"
"155","whole_genome","SAW-135x","SAW_x","SAW","X",0.0755059560844825,0.120449188658959,"135","SAW-135-X",35.679913,-118.473891,899.06781,31.851157207179,135,"N","SAW-135","1/10/20","1/11/20","1/12/20",1,2,"1/11/20","1/12/20","1/13/20",1,4,26,"1/10/20",1,3,NA,20,1.527245,2,"pink"
"156","whole_genome","SAW-136x","SAW_x","SAW","X",0.0831195667664244,0.127222559892539,"136","SAW-136-X",35.679938,-118.473888,900.422058,30.4528935717487,136,"N","SAW-136","1/14/20","1/15/20","1/18/20",3,8,"1/15/20","1/16/20","1/19/20",3,6,23,"1/14/20",3,7,NA,24,1.64773,2,"pink"
"157","whole_genome","SAW-137X","SAW_x","SAW","X",0.0705907158948408,0.11245307312311,"137","SAW-137-X",35.67992,-118.473934,900.738831,31.0898173520281,137,"N","SAW-137","1/4/20","1/5/20","1/7/20",2,5,"1/6/20","1/6/20","1/9/20",3,3,24,"1/4/20",2.5,4,NA,14,1.18501,2,"pink"
"158","whole_genome","SAW-138x","SAW_x","SAW","X",0.061782307216677,0.100637928650911,"138","SAW-138-X",35.679971,-118.473935,903.517029,28.5494800449375,138,"N","SAW-138","1/4/20","1/5/20","1/8/20",3,4,"1/4/20","1/6/20","1/10/20",4,4,20,"1/4/20",3.5,4,NA,14,1.513,2,"pink"
"159","whole_genome","SAW-139x","SAW_x","SAW","X",0.0843562789646208,0.123940171069675,"139","SAW-139-X",35.679937,-118.474009,904.363037,30.3073754805333,139,"N","SAW-139","1/4/20","1/5/20","1/6/20",1,4,"1/5/20","1/6/20","1/8/20",2,4,25,"1/4/20",1.5,4,NA,14,1.558735,2,"pink"
"160","whole_genome","SAW-13p","SAW_p","SAW","P",0.0071625875248924,0.0181467941152548,"13","SAW-13-P",35.681133,-118.473568,892.586121,136.198112215288,13,"N","SAW-13","12/31/19","12/31/19","1/1/20",1,0,"1/1/20","1/1/20","1/2/20",1,0,21,"12/31/19",1,0,NA,10,0.268,2,"white"
"161","whole_genome","SAW-140x","SAW_x","SAW","X",0.057910132997721,0.104348868201384,"140","SAW-140-X",35.679904,-118.474074,907.674011,32.2138744798018,140,"N","SAW-140","1/10/20","1/11/20","1/14/20",3,4,"1/11/20","1/12/20","1/14/20",2,6,18.5,"1/10/20",2.5,5,NA,20,1.285775,2,"pink"
"162","whole_genome","SAW-142p","SAW_p","SAW","P",0.00173442863482805,0.00940010251857737,"142","SAW-142-P",35.679824,-118.474195,909.06897,11.994516994358,142,"N","SAW-142","12/26/19","12/26/19","12/26/19",0,0,"12/28/19","12/28/19","12/28/19",0,0,17,"12/24/19",0,0,NA,3,0.1725,2,"white"
"163","whole_genome","SAW-143x","SAW_x","SAW","X",0.0782382154196857,0.125922448562017,"143","SAW-143-X",35.679962,-118.474252,914.094482,37.6727395514058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","whole_genome","SAW-145x","SAW_x","SAW","X",0.0778582573143371,0.124267724777587,"145","SAW-145-X",35.67983,-118.474296,913.267334,43.5530061729038,145,"N","SAW-145","1/19/20","1/19/20","1/23/20",4,5,"1/20/20","1/21/20","1/25/20",4,7,25,"1/19/20",4,6,NA,29,1.11926,1,"pink"
"165","whole_genome","SAW-146x","SAW_x","SAW","X",0.0684432626163362,0.115198110377463,"146","SAW-146-X",35.679748,-118.474301,913.004333,49.3646641517781,146,"N","SAW-146","1/18/20","1/19/20","1/20/20",1,2,"1/19/20","1/20/20","1/25/20",5,4,24,"1/18/20",3,3,NA,28,0.71524,1,"pink"
"166","whole_genome","SAW-147x","SAW_x","SAW","X",0.0878609915658063,0.128389966759453,"147","SAW-147-X",35.679844,-118.474388,916.772156,49.9122365545434,147,"N","SAW-147","1/11/20","1/12/20","1/13/20",1,6,"1/11/20","1/12/20","1/13/20",1,6,21,"1/11/20",1,6,NA,21,2.147465,2,"pink"
"167","whole_genome","SAW-148x","SAW_x","SAW","X",0.0619384590919933,0.104139600800001,"148","SAW-148-X",35.679756,-118.474456,917.243042,59.6081944095804,148,"N","SAW-148","1/13/20","1/14/20","1/17/20",3,2,"1/14/20","1/15/20","1/18/20",3,4,26,"1/13/20",3,3,NA,23,1.627775,2,"pink"
"168","whole_genome","SAW-149x","SAW_x","SAW","X",0.0561758624442268,0.0936255642115902,"149","SAW-149-X",35.679754,-118.474526,919.109131,65.0233823398169,149,"N","SAW-149","1/23/20","1/25/20","1/26/20",1,3,"1/25/20","1/26/20","1/27/20",1,3,13,"1/23/20",1,3,NA,33,1.51689,2,"pink"
"169","whole_genome","SAW-14p","SAW_p","SAW","P",0.00592179385012778,0.0163060335216902,"14","SAW-14-P",35.681153,-118.4736,893.590698,137.69482437977,14,"N","SAW-14","1/3/20","1/3/20","1/3/20",0,0,"1/4/20","1/4/20","1/5/20",1,0,23,"1/3/20",0.5,0,NA,13,0.186,2,"white"
"170","whole_genome","SAW-150x","SAW_x","SAW","X",0.0598128297957928,0.108589942398903,"150","SAW-150-X",35.679681,-118.474492,918.112244,67.0890155103965,150,"N","SAW-150","1/4/20","1/5/20","1/8/20",3,3,"1/6/20","1/7/20","1/12/20",5,6,17,"1/4/20",4,4.5,NA,14,1.55478,2,"pink"
"171","whole_genome","SAW-152x","SAW_x","SAW","X",0.0744123962625501,0.116971710624072,"152","SAW-152-X",35.679543,-118.474374,916.350403,58.9967908809336,152,"N","SAW-152","1/11/20","1/12/20","1/14/20",2,6,"1/13/20","1/14/20","1/16/20",2,5,22,"1/11/20",2,5.5,NA,21,1.205595,2,"pink"
"172","whole_genome","SAW-153x","SAW_x","SAW","X",0.0861932869143133,0.132544246079581,"153","SAW-153-X",35.679491,-118.474501,919.446655,67.7488081336981,153,"N","SAW-153","1/18/20","1/19/20","1/20/20",1,4,"1/19/20","1/20/20","1/22/20",2,4,21,"1/18/20",1.5,4,NA,28,1.355725,2,"pink"
"173","whole_genome","SAW-154x","SAW_x","SAW","X",0.0634391997787407,0.114862890383347,"154","SAW-154-X",35.679339,-118.474604,922.054321,76.9416454826169,154,"N","SAW-154","1/8/20","1/8/20","1/10/20",2,4,"1/15/20","1/17/20","1/18/20",1,1,20,"1/8/20",1.5,2.5,NA,18,NA,NA,NA
"174","whole_genome","SAW-155x","SAW_x","SAW","X",0.0574921172215524,0.104876123427439,"155","SAW-155-X",35.679237,-118.474556,916.071045,75.8296317359273,155,"N","SAW-155","1/13/20","1/14/20","1/18/20",4,6,"1/13/20","1/10/20","1/18/20",8,7,20.5,"1/13/20",6,6.5,NA,23,1.51042,2,"pink"
"175","whole_genome","SAW-157x","SAW_x","SAW","X",0.0828488870107473,0.126823468837752,"157","SAW-157-X",35.679167,-118.474556,917.439209,77.3936933864395,157,"N","SAW-157","1/3/20","1/4/20","1/8/20",4,6,"1/4/20","1/5/20","1/9/20",4,6,21,"1/3/20",4,6,NA,13,1.39147,2,"pink"
"176","whole_genome","SAW-158x","SAW_x","SAW","X",0.071731097998125,0.112365010220632,"158","SAW-158-X",35.678851,-118.473799,913.517761,23.1220976790184,158,"N","SAW-158","1/17/20","1/17/20","1/19/20",2,0.5,"1/17/20","1/17/20","1/20/20",3,0.5,21,"1/17/20",2.5,0.5,NA,27,1.26616,2,"pink"
"177","whole_genome","SAW-159x","SAW_x","SAW","X",0.0658524987532329,0.12046931501239,"159","SAW-159-X",35.678861,-118.473842,913.61084,24.7871716985883,159,"N","SAW-159","1/6/20","1/7/20","1/10/20",3,4,"1/8/20","1/10/20","1/11/20",1,4,18,"1/6/20",2,4,NA,16,1.38807,2,"pink"
"178","whole_genome","SAW-15p","SAW_p","SAW","P",0.00749561914548107,0.0175400262431483,"15","SAW-15-P",35.681082,-118.473584,893.880676,130.342103044829,15,"N","SAW-15","1/3/20","1/3/20","1/3/20",0,0,"1/6/20","1/6/20","1/6/20",0,0,23,"1/3/20",0,0,NA,13,0.224,2,"white"
"179","whole_genome","SAW-160x","SAW_x","SAW","X",0.055029872436622,0.0938092894546931,"160","SAW-160-X",35.678892,-118.473789,911.137817,18.9915922957288,160,"N","SAW-160","1/16/20","1/17/20","1/19/20",2,4,"1/16/20","1/18/20","1/20/20",2,6,29,"1/16/20",2,5,NA,26,1.026305,2,"pink"
"180","whole_genome","SAW-161x","SAW_x","SAW","X",0.0692521536568214,0.110722803582147,"161","SAW-161-X",35.678906,-118.473822,911.212708,20.0774165475275,161,"N","SAW-161","1/13/20","1/14/20","1/18/20",4,6,"1/13/20","1/14/20","1/18/20",4,4,29.5,"1/13/20",4,5,NA,23,0.930315,2,"pink"
"181","whole_genome","SAW-162X","SAW_x","SAW","X",0.0457369001102094,0.0876554574873167,"162","SAW-162-X",35.678937,-118.47397,911.603577,30.3986945771368,162,"N","SAW-162","1/5/20","1/6/20","1/9/20",3,4,"1/7/20","1/8/20","1/12/20",4,4,17,"1/5/20",3.5,4,NA,15,1.835195,2,"pink"
"182","whole_genome","SAW-163x","SAW_x","SAW","X",0.0635950020372131,0.106380565766992,"163","SAW-163-X",35.678887,-118.474097,913.943604,43.0145154930697,163,"N","SAW-163","1/3/20","1/4/20","1/6/20",2,3,"1/3/20","1/4/20","1/7/20",3,6,19,"1/3/20",2.5,4.5,NA,13,1.943595,2,"pink"
"183","whole_genome","SAW-164X","SAW_x","SAW","X",0.0585987116675739,0.102743235188798,"164","SAW-164-X",35.6791,-118.474294,910.825073,54.3730621057659,164,"N","SAW-164","12/30/19","12/31/19","1/1/20",1,1,"1/1/20","1/1/20","1/4/20",3,4,13,"12/30/19",2,2.5,NA,9,1.71317,1,"pink"
"184","whole_genome","SAW-165x","SAW_x","SAW","X",0.0770038383382253,0.118646182505188,"165","SAW-165-X",35.679116,-118.474352,911.745483,59.3462022254211,165,"N","SAW-165","1/6/20","1/7/20","1/9/20",2,5,"1/6/20","1/8/20","1/12/20",4,5,17,"1/6/20",3,5,NA,16,1.4581,2,"pink"
"185","whole_genome","SAW-16p","SAW_p","SAW","P",0.00742140684060109,0.0190087121046609,"16","SAW-16-P",35.681082,-118.473557,894.345032,130.907512356257,16,"N","SAW-16","1/6/20","1/6/20","1/6/20",0,0.5,"1/7/20","1/7/20","1/7/20",0,0,20,"1/6/20",0,0.25,NA,16,0.186,2,"white"
"186","whole_genome","SAW-17p","SAW_p","SAW","P",0.00745024726716826,0.0182069721037837,"17","SAW-17-P",35.681094,-118.473536,894.510254,132.669162768743,17,"N","SAW-17","12/24/19","12/24/19","12/24/19",0,0,"12/25/19","12/25/19","12/25/19",0,0,28,"12/24/19",0,0,NA,3,0.1985,2,"white"
"187","whole_genome","SAW-18p","SAW_p","SAW","P",0.00627705428778869,0.0169820004033108,"18","SAW-18-P",35.681068,-118.473614,896.894348,128.199305112471,18,"N","SAW-18","12/30/19","12/30/19","12/30/19",0,0,"12/31/19","12/31/19","1/1/20",1,0,24,"12/30/19",0.5,0,NA,9,0.125,2,"white"
"188","whole_genome","SAW-19p","SAW_p","SAW","P",0.00630361498615945,0.0157047442341378,"19","SAW-19-P",35.681069,-118.47365,896.944031,127.590671468653,19,"N","SAW-19","1/1/20","1/1/20","1/1/20",0,2,"1/1/20","1/1/20","1/2/20",1,3,21,"1/1/20",0.5,2.5,NA,11,0.1285,2,"white"
"189","whole_genome","SAW-20p","SAW_p","SAW","P",0.00849576134382466,0.0202752372635669,"20","SAW-20-P",35.681059,-118.473662,898.315918,126.27944139224,20,"N","SAW-20","1/11/20","1/11/20","1/11/20",0,0,"1/12/20","1/12/20","1/12/20",0,0,34,"1/11/20",0,0,NA,21,0.1575,2,"white"
"190","whole_genome","SAW-21p","SAW_p","SAW","P",0.00708262445447148,0.0191996818175793,"21","SAW-21-P",35.681084,-118.473638,898.737122,129.450705321823,21,"N","SAW-21","12/28/19","12/28/19","12/28/19",0,NA,"1/1/20","1/1/20","1/1/20",0,0,23,"12/28/19",0,0,NA,7,0.182,2,"white"
"191","whole_genome","SAW-226X","SAW_x","SAW","X",0.0678646274579748,0.109851820866408,"226","SAW-226-X",35.67923,-118.474627,946.015259,81.3462415548108,226,"N","SAW-226","1/18/20","1/19/20","1/21/20",2,4,"1/18/20","1/19/20","1/22/20",3,6,21.5,"1/18/20",2.5,5,NA,28,1.39773,2,"pink"
"192","whole_genome","SAW-227x","SAW_x","SAW","X",0.0696745528510716,0.114856665840207,"227","SAW-227-X",35.679408,-118.474656,949.396667,80.0178922564037,227,"N","SAW-227","1/14/20","1/15/20","1/18/20",3,8,"1/16/20","1/17/20","1/19/20",2,5,22,"1/14/20",2.5,6.5,NA,24,NA,NA,NA
"193","whole_genome","SAW-228x","SAW_x","SAW","X",0.0784255460187206,0.12211798618307,"228","SAW-228-X",35.679449,-118.474655,952.552795,79.6445337934269,228,"N","SAW-228","1/13/20","1/15/20","1/20/20",5,4,"1/15/20","1/17/20","1/20/20",3,7,21,"1/13/20",4,5.5,NA,23,1.987215,2,"pink"
"194","whole_genome","SAW-229x","SAW_x","SAW","X",0.0587214803911261,0.106237123023738,"229","SAW-229-X",35.679549,-118.474681,951.992188,81.8520193329421,229,"N","SAW-229","1/4/20","1/5/20","1/7/20",2,3,"1/5/20","1/6/20","1/8/20",2,2,21,"1/4/20",2,2.5,NA,14,1.87262,2,"pink"
"195","whole_genome","SAW-22p","SAW_p","SAW","P",0.00710658957823734,0.0198807639583861,"22","SAW-22-P",35.681003,-118.473575,899.009155,121.982841751096,22,"N","SAW-22","12/26/19","12/28/19","12/28/19",0,0,"12/27/19","12/28/19","12/28/19",0,0,25,"12/26/19",0,0,NA,5,NA,NA,NA
"196","whole_genome","SAW-231x","SAW_x","SAW","X",0.0712265080634877,0.115300669395688,"231","SAW-231-X",35.679746,-118.474732,950.376465,81.7283053053499,231,"N","SAW-231","1/5/20","1/6/20","1/8/20",2,1,"1/6/20","1/7/20","1/10/20",3,NA,23,"1/5/20",2.5,1,NA,15,1.60281,2,"pink"
"197","whole_genome","SAW-232x","SAW_x","SAW","X",0.0787625627425762,0.121046645452854,"232","SAW-232-X",35.679875,-118.474792,955.812073,82.2555164416963,232,"N","SAW-232","1/17/20","1/17/20","1/20/20",3,2,"1/17/20","1/17/20","1/20/20",3,2,21,"1/17/20",3,2,NA,27,1.75172,2,"pink"
"198","whole_genome","SAW-233x","SAW_x","SAW","X",0.0813203223857457,0.122292461354183,"233","SAW-233-X",35.679913,-118.474762,954.968994,78.8489261696013,233,"N","SAW-233","1/4/20","1/5/20","1/8/20",3,3,"1/6/20","1/7/20","1/8/20",1,6,26,"1/4/20",2,4.5,NA,14,1.50158,2,"pink"
"199","whole_genome","SAW-234x","SAW_x","SAW","X",0.0849575904448676,0.129024463282092,"234","SAW-234-X",35.679962,-118.474787,956.112488,80.2572288909956,234,"N","SAW-234","1/16/20","1/17/20","1/19/20",2,0.5,"1/17/20","1/17/20","1/19/20",2,0.5,22,"1/16/20",2,0.5,NA,26,1.097515,2,"pink"
"200","whole_genome","SAW-235x","SAW_x","SAW","X",0.0756640192312225,0.122289770211387,"235","SAW-235-X",35.679996,-118.474801,957.425232,80.9856557017598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","whole_genome","SAW-23p","SAW_p","SAW","P",0.00736955153131134,0.0194003493062289,"23","SAW-23-P",35.680964,-118.473566,900.790161,117.98798251601,23,"N","SAW-23","1/1/20","1/1/20","1/1/20",0,0,"1/2/20","1/2/20","1/2/20",0,0.5,24,"1/1/20",0,0.25,NA,11,0.2765,2,"white"
